,Freebase_charactermap,Trope,CharacterName,ActorName,ActorAge,ActorDOB,ActorEthnicity Label,ActorGender,ActorHeight,Freebase_actorID,MovieName,Genres,Decade,ReleaseDate,BoxOffice,Freebase_movieID,Wiki_movieID,StrActorEthnicity
452,/m/03jtd2p,dumb_and_clumsy,Sol,Lennie James,35.0,1965.0,/m/04608z,M,1.765,/m/034js0,Snatch,"['Crime Fiction', 'Thriller', 'Gangster Film', 'Heist', 'Action/Adventure', 'Comedy', 'Crime Thriller', 'Black comedy', 'Action']",2000.0,2000.0,83557872.0,/m/034hwx,707808,afro trinidadians and tobagonians
198,/m/0k1yyt,mean_officer,Staff Sergeant Robert Barnes,Tom Berenger,37.0,1949.0,,M,1.803,/m/021npv,Platoon,"['Anti-war', 'Indie', 'Drama', 'War film', 'Action', 'Anti-war film', 'Combat Films']",1980.0,1986.0,138530565.0,/m/0sxmx,113460,
391,/m/0k1yyt,crazy_fighter,Staff Sergeant Robert Barnes,Tom Berenger,37.0,1949.0,,M,1.803,/m/021npv,Platoon,"['Anti-war', 'Indie', 'Drama', 'War film', 'Action', 'Anti-war film', 'Combat Films']",1980.0,1986.0,138530565.0,/m/0sxmx,113460,
138,/m/0jsw40,crazy_jealous_guy,Steven Taylor,Michael Douglas,54.0,1944.0,/m/063k3h,M,1.78,/m/0kjgl,A Perfect Murder,"['Thriller', 'Crime Thriller', 'Suspense']",1990.0,1998.0,128038368.0,/m/019wds,189088,scotch-irish
459,/m/0jxvpr,laidback_freebird,Stoney Brown,Pauly Shore,24.0,1968.0,/m/041rx,M,1.71,/m/01sbhvd,Encino Man,"['Science Fiction', 'Comedy', 'Teen']",1990.0,1992.0,40693477.0,/m/05fc8m,1596589,jewish
11,/m/052dfd5,jock,Storm Shadow,Lee Byung-Hun,39.0,1970.0,/m/01xhh5,M,1.77,/m/04t5vf,G.I. Joe: The Rise of Cobra,"['Thriller', 'Action Thrillers', 'Science Fiction', 'Action', 'Adventure']",2000.0,2009.0,302469017.0,/m/03qcfvw,13734892,koreans
193,/m/05srhg_,loser,Stu Price,Ed Helms,35.0,1974.0,,M,1.83,/m/04zkj5,The Hangover,"['Screwball comedy', 'Buddy film', 'Comedy', 'Absurdism']",2000.0,2009.0,467483912.0,/m/05p1tzf,21918632,
89,/m/0k3j8v,shallow_and_popular,Sugar Kane Kowalczyk,Marilyn Monroe,33.0,1926.0,/m/04f581,F,1.66,/m/04wqr,Some Like It Hot,"['Romantic comedy', 'Sex comedy', 'Screwball comedy', 'Black-and-white', 'Comedy', 'Romance Film']",1950.0,1959.0,25000000.0,/m/0k4f3,76366,norwegian
92,/m/0k50tl,shallow_and_popular,Susie Diamond,Michelle Pfeiffer,31.0,1958.0,/m/065b6q,F,1.71,/m/0gx_p,The Fabulous Baker Boys,"['Romantic drama', 'Musical', 'Drama', 'Romance Film', 'Musical Drama']",1980.0,1989.0,18428904.0,/m/03b1l8,770144,swedish
203,/m/0k75t3,dumb_and_clumsy,Suzanne Stone Maretto,Nicole Kidman,28.0,1967.0,/m/03bkbh,F,1.791,/m/05dbf,To Die For,"['Crime Fiction', 'Parody', 'Satire', 'Drama', 'Comedy', 'Black comedy']",1990.0,1995.0,21284514.0,/m/01pvl7,284619,irish
486,/m/0j_tdt,skilled_badass,T. E. Lawrence,Peter O'Toole,30.0,1932.0,/m/02g7sp,M,1.91,/m/0h0jz,Lawrence of Arabia,"['LGBT', 'Historical fiction', 'Adventure', 'British Empire Film', 'Costume drama', 'Roadshow theatrical release', 'Epic', 'Action/Adventure', 'Drama', 'War film', 'Biographical film', 'Action']",1960.0,1962.0,,/m/0bx0l,43452,irish migration to great britain
142,/m/0hgc9dq,crazy_jealous_guy,Takeo,Takashi Matsuyama,44.0,1960.0,,M,,/m/0drj3_,The Grudge,"['Thriller', 'Horror', 'Supernatural', 'Mystery', 'Haunted House Film', 'Japanese Movies']",2000.0,2004.0,187281115.0,/m/045j3w,1094719,
300,/m/05skv28,emotional_damage,Tallahassee,Woody Harrelson,48.0,1961.0,,M,1.78,/m/0170s4,Zombieland,"['Horror', 'Adventure', 'Doomsday film', 'Road movie', 'Comedy horror', 'Apocalyptic and post-apocalyptic fiction', 'Comedy', 'Zombie Film', 'Black comedy', 'Action', 'Horror Comedy']",2000.0,2009.0,102391540.0,/m/05p1qyh,21835208,
442,/m/0jvcqg,laidback_freebird,"Ted ""Theodore"" Logan",Keanu Reeves,25.0,1964.0,/m/03bkbh,M,1.86,/m/0479b,Bill & Ted's Excellent Adventure,"['Science Fiction', 'Buddy film', 'Adventure', 'Fantasy', 'Comedy', 'Time travel', 'Sci-Fi Adventure', 'Family Film', 'Teen']",1980.0,1989.0,40485039.0,/m/014z96,23808966,irish
454,/m/0jvcqg,laidback_freebird,"Ted ""Theodore"" Logan",Keanu Reeves,25.0,1964.0,/m/03bkbh,M,1.86,/m/0479b,Bill & Ted's Excellent Adventure,"['Science Fiction', 'Buddy film', 'Adventure', 'Fantasy', 'Comedy', 'Time travel', 'Sci-Fi Adventure', 'Family Film', 'Teen']",1980.0,1989.0,40485039.0,/m/014z96,23808966,irish
85,/m/0j_flm,charismatic_charmer,Telly,Leo Fitzpatrick,17.0,1978.0,,M,1.79,/m/06hg0w,Kids,"['Crime Fiction', 'Coming of age', 'Drama', 'Indie', 'Teen']",1990.0,1995.0,20412216.0,/m/02ww1t,615418,
433,/m/07zm_ym,laidback_freebird,Thadeous,Danny McBride,35.0,1976.0,/m/03bkbh,M,1.78,/m/02wycg2,Your Highness,"['Fantasy Comedy', 'Fantasy', 'Adventure', 'Comedy']",2010.0,2011.0,24856478.0,/m/07kg878,24083267,irish
465,/m/0cg54hp,respected_leader,The Chief,John Larch,57.0,1914.0,,M,,/m/09vw6_,Dirty Harry,"['Thriller', 'Action Thrillers', 'Action/Adventure', 'Mystery', 'Crime Fiction', 'Action']",1970.0,1971.0,35976000.0,/m/01r_0s,301798,
176,/m/0jtz28,mean_officer,The Lieutenant,Harvey Keitel,53.0,1939.0,/m/022dp5,M,1.71,/m/0klh7,Bad Lieutenant,"['Crime Fiction', 'Thriller', 'Drama', 'Crime Drama']",1990.0,1992.0,2019469.0,/m/04l40p,1238102,polish
226,/m/0h34xg2,evil_character,The Predator,Peter Cullen,46.0,1941.0,/m/0g8_vp,M,1.73,/m/03dn9v,Predator,"['Monster movie', 'Science Fiction', 'Horror', 'Creature Film', 'Action/Adventure', 'Alien Film', 'Action']",1980.0,1987.0,98267558.0,/m/01hjmb,230481,canadian
225,/m/03lpp78,evil_character,The Predator,Kevin Peter Hall,35.0,1955.0,/m/0x67,M,2.2,/m/0473wx,Predator 2,"['Thriller', 'Science Fiction', 'Horror', 'Creature Film', 'Alien Film', 'Action']",1990.0,1990.0,57120318.0,/m/02xd2b,620034,african
104,/m/0k4kdl,mean_officer,The Professor,Clive Owen,38.0,1964.0,/m/02w7gg,M,1.89,/m/03v3xp,The Bourne Identity,"['Crime Fiction', 'Thriller', 'Adventure', 'Action/Adventure', 'Mystery', 'Drama', 'Film adaptation', 'Action']",2000.0,2002.0,214034224.0,/m/03twd6,963986,english
401,/m/0jvzx9,old_wise_quirky,The Sundance Kid,Robert Redford,33.0,1936.0,/m/02w7gg,M,1.75,/m/0gs1_,Butch Cassidy and the Sundance Kid,"['Buddy film', 'Adventure', 'Outlaw', 'Action/Adventure', 'Western', 'Drama', 'Comedy', 'Action', 'New Hollywood']",1960.0,1969.0,102308889.0,/m/0p9tm,99031,english
81,/m/02vch3p,charismatic_charmer,Timothy,Craig Bierko,32.0,1964.0,/m/041rx,M,1.89,/m/073wmn,The Long Kiss Goodnight,"['Thriller', 'Crime Fiction', 'Action/Adventure', 'Mystery', 'Drama', 'Suspense', 'Action Thrillers', 'Action']",1990.0,1996.0,89456761.0,/m/03305j,690042,jewish
90,/m/0k5wls,shallow_and_popular,Tina Carlyle,Cameron Diaz,22.0,1972.0,/m/042gtr,F,1.75,/m/0bksh,The Mask,"['Crime Fiction', 'Romance Film', 'Action', 'Fantasy', 'Comedy']",1990.0,1994.0,351583407.0,/m/05567m,1485962,spanish
495,/m/0k5nsh,sidekick,Tom Sawyer,Shane West,25.0,1978.0,/m/0fqz6,M,1.82,/m/054v2v,The League of Extraordinary Gentlemen,"['Thriller', 'Science Fiction', 'Fantasy Adventure', 'Superhero movie', 'Superhero', 'Action/Adventure', 'Fantasy', 'Action', 'Steampunk']",2000.0,2003.0,179265204.0,/m/0bl3nn,4138142,cajun
147,/m/0jyytb,crazy_jealous_guy,Tommy DeVito,Joe Pesci,47.0,1943.0,/m/0xnvg,M,1.6256,/m/01pj5q,Goodfellas,"['Thriller', 'Crime Fiction', 'Gangster Film', 'Crime Drama', 'Drama', 'Film adaptation', 'Biographical film']",1990.0,1990.0,46836394.0,/m/0h6r5,64394,italian
158,/m/02_8_nx,crazy_jealous_guy,Tony Montana,Al Pacino,43.0,1940.0,/m/0xnvg,M,1.7,/m/0bj9k,Scarface,"['Crime Fiction', 'Thriller', 'Gangster Film', 'Action/Adventure', 'Drama', 'Crime Thriller', 'Action']",1980.0,1983.0,65884703.0,/m/01nln3,267848,italian
66,/m/0j1__hv,charismatic_charmer,Tony Stark,Robert Downey Jr.,43.0,1965.0,/m/041rx,M,1.75,/m/016z2j,Iron Man,"['Thriller', 'Science Fiction', 'Superhero movie', 'Action/Adventure', 'War film', 'Action']",2000.0,2008.0,585174222.0,/m/0dzlbx,5676692,jewish
84,/m/0j1__hv,charismatic_charmer,Tony Stark,Robert Downey Jr.,43.0,1965.0,/m/041rx,M,1.75,/m/016z2j,Iron Man,"['Thriller', 'Science Fiction', 'Superhero movie', 'Action/Adventure', 'War film', 'Action']",2000.0,2008.0,585174222.0,/m/0dzlbx,5676692,jewish
267,/m/0j1__hv,tech_genius,Tony Stark,Robert Downey Jr.,43.0,1965.0,/m/041rx,M,1.75,/m/016z2j,Iron Man,"['Thriller', 'Science Fiction', 'Superhero movie', 'Action/Adventure', 'War film', 'Action']",2000.0,2008.0,585174222.0,/m/0dzlbx,5676692,jewish
139,/m/0jx7qr,crazy_jealous_guy,Tony Wendice,Ray Milland,47.0,1907.0,,M,1.87,/m/0f0p0,Dial M for Murder,"['Thriller', 'Mystery', 'Psychological thriller', 'Crime Thriller']",1950.0,1954.0,6000000.0,/m/0k7tq,77223,
493,/m/05tb1tv,skilled_badass,Tool,Mickey Rourke,58.0,1952.0,/m/033tf_,M,1.8,/m/02m501,The Expendables,"['Thriller', 'Action/Adventure', 'Action']",2010.0,2010.0,274470394.0,/m/053rxgm,20996974,irish
27,/m/0k4qdz,crazy_fighter,Toombs,Nick Chinlund,43.0,1961.0,,M,1.88,/m/079mh2,The Chronicles of Riddick,"['Action/Adventure', 'Thriller', 'Science Fiction', 'Action', 'Adventure']",2000.0,2004.0,107212751.0,/m/031gmx,670226,
76,/m/0k43s9,charismatic_charmer,Travis Bickle,Robert De Niro,33.0,1943.0,/m/0xnvg,M,1.77,/m/06cgy,Taxi Driver,"['Thriller', 'Crime Fiction', 'Existentialism', 'Psychological thriller', 'Drama', 'New Hollywood']",1970.0,1976.0,28262574.0,/m/07cw4,30000,italian
58,/m/0hcfdd1,jock,Tron,Bruce Boxleitner,32.0,1950.0,/m/02ctzb,M,1.88,/m/025z93,Tron,"['Cyberpunk', 'Thriller', 'Science Fiction', 'Adventure', 'Computer Animation', 'Family Film', 'Action']",1980.0,1982.0,74000000.0,/m/01tdmp,312757,white
23,/m/0jzdys,charismatic_charmer,Troy Bolton,Zac Efron,19.0,1987.0,/m/048z7l,M,1.78,/m/06wm0z,High School Musical,"['Romantic comedy', 'Family Drama', 'Musical', ""Children's"", 'Drama', 'Comedy', 'Family Film', 'Teen']",2000.0,2006.0,,/m/09dv8h,3463364,american jews
477,/m/0jy5tj,evil_character,Tyler Durden,Brad Pitt,36.0,1963.0,,M,1.8,/m/0c6qh,Fight Club,"['Thriller', 'Action/Adventure', 'Existentialism', 'Psychological thriller', 'Cult', 'Satire', 'Drama', 'Black comedy', 'Action', 'Airplanes and airports']",1990.0,1999.0,100900000.0,/m/03yvf2,1009041,
450,/m/09hy0ym,dumb_and_clumsy,Tyrone,Ade,30.0,1970.0,,M,1.82,/m/04f1zjp,Snatch,"['Crime Fiction', 'Thriller', 'Gangster Film', 'Heist', 'Action/Adventure', 'Comedy', 'Crime Thriller', 'Black comedy', 'Action']",2000.0,2000.0,83557872.0,/m/034hwx,707808,
21,/m/0k14rv,charismatic_charmer,Van Wilder,Ryan Reynolds,26.0,1976.0,/m/044038p,M,1.88,/m/036hf4,National Lampoon's Van Wilder,"['Sex comedy', 'Gross-out film', 'Coming of age', 'Comedy', 'Gross out', 'Romance Film']",2000.0,2002.0,38275483.0,/m/048hvr,1126401,
62,/m/0k592n,jock,Vanessa,Teresa Palmer,20.0,1986.0,,F,1.67,/m/09bkfc,The Grudge 2,"['Japanese Movies', 'Horror', 'Supernatural']",2000.0,2006.0,70711175.0,/m/08_pq1,3226774,
224,/m/0k7vr9,evil_character,Victor Quartermaine,Ralph Fiennes,43.0,1962.0,,M,1.83,/m/0170qf,Wallace & Gromit: The Curse of the Were-Rabbit,"[""Children's/Family"", 'Stop motion', 'Animation', 'Fantasy', 'Comedy', 'Family Film', 'Fantasy Comedy']",2000.0,2005.0,192610372.0,/m/05wp1p,1784731,
312,/m/0jwkz6,skilled_badass,Vincent,Tom Cruise,42.0,1962.0,/m/02ctzb,M,1.7,/m/07r1h,Collateral,"['Crime Fiction', 'Thriller', 'Drama', 'Crime Thriller']",2000.0,2004.0,217764291.0,/m/03f7nt,826409,white
449,/m/01xlj4l,dumb_and_clumsy,Vincent Vega,John Travolta,40.0,1954.0,/m/0xnvg,M,1.83,/m/0f502,Pulp Fiction,"['Crime Fiction', 'Thriller', 'Crime Comedy', 'Indie', 'Gangster Film', 'Ensemble Film', 'Drama', 'Crime Thriller', 'Black comedy']",1990.0,1994.0,213928762.0,/m/0f4_l,54173,italian
453,/m/03lsltz,dumb_and_clumsy,Vinny,Robbie Gee,36.0,1964.0,,M,,/m/034jts,Snatch,"['Crime Fiction', 'Thriller', 'Gangster Film', 'Heist', 'Action/Adventure', 'Comedy', 'Crime Thriller', 'Black comedy', 'Action']",2000.0,2000.0,83557872.0,/m/034hwx,707808,
385,/m/03jrl1d,crazy_fighter,Waingro,Kevin Gage,36.0,1959.0,,M,,/m/07f469,Heat,"['Thriller', 'Crime Fiction', 'Heist', 'Psychological thriller', 'Action/Adventure', 'Drama', 'Crime Thriller', 'Action']",1990.0,1995.0,187436818.0,/m/0bxsk,43566,
285,/m/059t435,mean_officer,Walt Kowalski,Clint Eastwood,78.0,1930.0,/m/09vc4s,M,1.88,/m/0bwh6,Gran Torino,"['Tragedy', 'Drama', 'Indie']",2000.0,2008.0,269958228.0,/m/04q01mn,17016725,english
466,/m/0jzg14,mean_officer,Walter Burns,Cary Grant,36.0,1904.0,,M,1.87,/m/09qh1,His Girl Friday,"['Romantic comedy', 'Media Satire', 'Screwball comedy', 'Workplace Comedy', 'Drama', 'Comedy', 'Romance Film']",1940.0,1940.0,,/m/0jsxn,74018,
448,/m/0k1vn1,sidekick,Wendy Darling,Rachel Hurd-Wood,13.0,1990.0,,F,1.7,/m/059f88,Peter Pan,"['Costume drama', 'Family Film', 'Fantasy', 'Adventure', 'Romance Film']",2000.0,2003.0,121975011.0,/m/037cr1,740744,
309,/m/02vb_l5,skilled_badass,Wesley Gibson,James McAvoy,29.0,1979.0,/m/03lmx1,M,1.7,/m/06mnps,Wanted,"['Crime Fiction', 'Action/Adventure', 'Fantasy Adventure', 'Adventure', 'Superhero movie', 'Action Thrillers', 'Thriller', 'Action']",2000.0,2008.0,341433252.0,/m/0287477,9395068,scottish
262,/m/04ls8ty,shallow_and_popular,Whitney Miller,Amanda Righetti,26.0,1983.0,/m/02ctzb,F,1.74,/m/04zz22,Friday the 13th,"['Horror', 'Slasher']",2000.0,2009.0,91379051.0,/m/04czgnm,13053911,white
497,/m/03lrjk0,sidekick,William H. 'Billy the Kid' Bonney,Emilio Estevez,28.0,1962.0,/m/042gtr,M,1.638,/m/01z7s_,Young Guns II,"['Action/Adventure', 'Western', 'Action', 'Comedy']",1990.0,1990.0,44143410.0,/m/031zk3,675213,spanish
404,/m/0k7l31,old_wise_quirky,William Munny,Clint Eastwood,62.0,1930.0,/m/09vc4s,M,1.88,/m/0bwh6,Unforgiven,"['Western', 'Drama']",1990.0,1992.0,159157447.0,/m/0_92w,133574,english
244,/m/0cg03cg,respected_leader,Wolfstan,John Lynch,49.0,1961.0,,M,,/m/074s4p,Black Death,"['Thriller', 'Horror', 'Adventure', 'Action/Adventure', 'Mystery', 'Drama', 'Action']",2010.0,2010.0,,/m/076w4mr,23887068,
338,/m/0k86q4,charismatic_charmer,Wolverine,Hugh Jackman,32.0,1968.0,/m/0bbz66j,M,1.89,/m/03h_9lg,X-Men,"['Thriller', 'Science Fiction', 'Superhero movie', 'Superhero', 'Action/Adventure', 'Fantasy', 'Action']",2000.0,2000.0,296339527.0,/m/0d90m,19479460,australians
20,/m/02vc983,charismatic_charmer,Woody Deane,Kevin Zegers,22.0,1984.0,,M,1.75,/m/054gt9,It's a Boy Girl Thing,"['Romantic comedy', 'Romance Film', 'Comedy', 'Teen']",2000.0,2006.0,7385434.0,/m/026q8t0,8067478,
217,/m/02sg6hm,old_wise_quirky,Yoda,Frank Oz,36.0,1944.0,/m/041rx,M,1.88,/m/01vy_v8,Star Wars Episode V: The Empire Strikes Back,"['Science Fiction', 'Adventure', 'Space opera', 'Fantasy', 'Family Film', 'Action']",1980.0,1980.0,538375067.0,/m/0f3m1,53964,jewish
489,/m/03hqx35,skilled_badass,Zohan,Adam Sandler,42.0,1966.0,/m/041rx,M,1.78,/m/0pz91,You Don't Mess with the Zohan,"['Action', 'Drama', 'Comedy']",2000.0,2008.0,201802891.0,/m/02ph9tm,9513043,jewish
245,/m/0k0nmw,respected_leader,Zordon,Nicholas Bell,37.0,1958.0,,M,,/m/027x329,Mighty Morphin' Power Rangers: The Movie,"['Thriller', 'Science Fiction', 'Japanese Movies', 'Adventure', 'Fantasy', 'Family Film', 'Action', 'Teen']",1990.0,1995.0,66433194.0,/m/0344xk,703807,
